2013 area unit name,WGS84 longitude of a sample point in the area unit,WGS84 latitude of sample point
Newlands North,174.81951,-41.22383
Newlands North,174.82754,-41.22055
Newlands North,174.81359,-41.22543
Newlands North,174.81704,-41.22746
Newlands North,174.81412,-41.22502
Newlands North,174.81508,-41.22888
Newlands North,174.81472,-41.22522
Newlands North,174.81333,-41.22513
Newlands North,174.81734,-41.2265
Newlands North,174.82659,-41.22163
Newlands North,174.81415,-41.22883
Newlands North,174.81029,-41.23071
Newlands North,174.81809,-41.22904
Newlands North,174.81962,-41.22367
Newlands North,174.81552,-41.22972
Newlands North,174.81829,-41.22325
Newlands North,174.81439,-41.22649
Newlands North,174.81726,-41.22723
Newlands North,174.82048,-41.22327
Newlands North,174.81542,-41.2269
Newlands North,174.81745,-41.22734
Newlands North,174.81576,-41.22711
Newlands North,174.81357,-41.22826
Newlands North,174.81308,-41.23071
Newlands North,174.81923,-41.22431
Newlands North,174.81773,-41.22767
Newlands North,174.8118,-41.23032
Newlands North,174.81999,-41.22469
Newlands North,174.81896,-41.22238
Newlands North,174.81688,-41.22671
Newlands North,174.81677,-41.22537
Newlands North,174.81509,-41.226
Newlands North,174.82988,-41.22025
Newlands North,174.81692,-41.22354
Newlands North,174.81135,-41.22994
Newlands North,174.82981,-41.22062
Newlands North,174.82575,-41.21981
Newlands North,174.81664,-41.22817
Newlands North,174.81468,-41.2279
Newlands North,174.83025,-41.22001
Newlands North,174.82625,-41.22039
Newlands North,174.82724,-41.22052
Newlands North,174.81776,-41.22255
Newlands North,174.81794,-41.22244
Newlands North,174.82896,-41.22171
Newlands North,174.82397,-41.22246
Newlands North,174.81899,-41.22293
Newlands North,174.82623,-41.22091
Newlands North,174.81455,-41.22242
Newlands North,174.81746,-41.22571
Newlands North,174.81791,-41.22875
Newlands North,174.8228,-41.22238
Newlands North,174.81459,-41.23054
Newlands North,174.81447,-41.22704
Newlands North,174.81578,-41.22197
Newlands North,174.81443,-41.22359
Newlands North,174.81564,-41.22921
Newlands North,174.81466,-41.2271
Newlands North,174.82199,-41.223
Newlands North,174.82263,-41.22343
Newlands North,174.82949,-41.22084
Newlands North,174.81423,-41.22747
Newlands North,174.81476,-41.2252
Newlands North,174.81923,-41.22594
Newlands North,174.8174,-41.22934
Newlands North,174.82001,-41.22459
Upper Hutt Central,175.07178,-41.12533
Upper Hutt Central,175.06714,-41.12246
Upper Hutt Central,175.07013,-41.12252
Upper Hutt Central,175.06969,-41.12336
Upper Hutt Central,175.07324,-41.12375
Upper Hutt Central,175.07273,-41.12222
Upper Hutt Central,175.07149,-41.12376
Upper Hutt Central,175.06702,-41.12374
Upper Hutt Central,175.06796,-41.12417
Upper Hutt Central,175.06835,-41.12251
Upper Hutt Central,175.0748,-41.12322
Upper Hutt Central,175.06847,-41.1264
Upper Hutt Central,175.06779,-41.12422
Upper Hutt Central,175.06886,-41.1225
Upper Hutt Central,175.06834,-41.12161
Upper Hutt Central,175.074,-41.12412
Upper Hutt Central,175.0716,-41.12504
Upper Hutt Central,175.07122,-41.12355
Upper Hutt Central,175.06646,-41.12746
Upper Hutt Central,175.07203,-41.12312
Upper Hutt Central,175.06663,-41.12365
Upper Hutt Central,175.07242,-41.12179
Upper Hutt Central,175.06893,-41.12593
Upper Hutt Central,175.06648,-41.12505
Upper Hutt Central,175.06817,-41.12452
Upper Hutt Central,175.06711,-41.1255
Upper Hutt Central,175.06629,-41.12169
Upper Hutt Central,175.07123,-41.12278
Upper Hutt Central,175.06746,-41.12347
Upper Hutt Central,175.07335,-41.12174
Upper Hutt Central,175.07292,-41.12321
Upper Hutt Central,175.0697,-41.12451
Upper Hutt Central,175.07011,-41.12575
Upper Hutt Central,175.07409,-41.12414
Upper Hutt Central,175.0699,-41.12308
Upper Hutt Central,175.06915,-41.12289
Upper Hutt Central,175.07249,-41.12414
Upper Hutt Central,175.06939,-41.1239
Upper Hutt Central,175.07001,-41.12252
Upper Hutt Central,175.06786,-41.12311
Upper Hutt Central,175.0688,-41.12101
Upper Hutt Central,175.06687,-41.12748
Upper Hutt Central,175.07102,-41.12106
Upper Hutt Central,175.06677,-41.12583
Upper Hutt Central,175.06836,-41.12667
Upper Hutt Central,175.07174,-41.12335
Upper Hutt Central,175.06808,-41.1253
Upper Hutt Central,175.06926,-41.12258
Upper Hutt Central,175.06807,-41.12633
Upper Hutt Central,175.06705,-41.1238
Upper Hutt Central,175.06981,-41.12384
Upper Hutt Central,175.07218,-41.12174
Upper Hutt Central,175.06969,-41.12465
Upper Hutt Central,175.06606,-41.1264
Upper Hutt Central,175.06982,-41.12198
Upper Hutt Central,175.06754,-41.12684
Upper Hutt Central,175.06754,-41.12538
Upper Hutt Central,175.07235,-41.12465
Upper Hutt Central,175.06995,-41.12327
Upper Hutt Central,175.0753,-41.12281
Upper Hutt Central,175.06701,-41.12546
Upper Hutt Central,175.07391,-41.12269
Upper Hutt Central,175.06778,-41.12601
Upper Hutt Central,175.07257,-41.12316
Upper Hutt Central,175.06807,-41.12609
Upper Hutt Central,175.06878,-41.1239
Upper Hutt Central,175.07039,-41.1213
Upper Hutt Central,175.06775,-41.12395
Upper Hutt Central,175.07129,-41.12259
Upper Hutt Central,175.07188,-41.1211
Upper Hutt Central,175.06754,-41.12506
Upper Hutt Central,175.07193,-41.12203
Upper Hutt Central,175.06741,-41.1253
Upper Hutt Central,175.06597,-41.12223
Upper Hutt Central,175.06982,-41.12628
Upper Hutt Central,175.07099,-41.12376
Upper Hutt Central,175.06919,-41.12338
Upper Hutt Central,175.06801,-41.12208
Upper Hutt Central,175.07511,-41.12371
Upper Hutt Central,175.07366,-41.12376
Upper Hutt Central,175.07366,-41.12205
Upper Hutt Central,175.07056,-41.12556
Upper Hutt Central,175.07043,-41.12169
Upper Hutt Central,175.07543,-41.12249
Upper Hutt Central,175.06813,-41.12511
Upper Hutt Central,175.07044,-41.12143
Upper Hutt Central,175.07055,-41.12112
Upper Hutt Central,175.06858,-41.12107
Upper Hutt Central,175.06889,-41.12315
Upper Hutt Central,175.07208,-41.12395
Upper Hutt Central,175.07219,-41.1237
Upper Hutt Central,175.07549,-41.12314
Upper Hutt Central,175.0681,-41.12163
Upper Hutt Central,175.07109,-41.12517
Upper Hutt Central,175.07232,-41.12357
Upper Hutt Central,175.06697,-41.12725
Upper Hutt Central,175.0712,-41.12524
Upper Hutt Central,175.06877,-41.12414
Upper Hutt Central,175.06874,-41.12549
Upper Hutt Central,175.07202,-41.12091
Otaihanga,175.01523,-40.87983
Otaihanga,175.03822,-40.87997
Otaihanga,175.00738,-40.89014
Otaihanga,175.02552,-40.88231
Otaihanga,175.00593,-40.87198
Otaihanga,175.03382,-40.88016
Otaihanga,175.0388,-40.87891
Otaihanga,175.03255,-40.88692
Otaihanga,175.03481,-40.88745
Otaihanga,175.0366,-40.8863
Otaihanga,175.04224,-40.88241
Otaihanga,175.01733,-40.88538
Otaihanga,175.02248,-40.87901
Otaihanga,175.0299,-40.8893
Otaihanga,175.03876,-40.88117
Otaihanga,175.02422,-40.88269
Otaihanga,175.03844,-40.87732
Otaihanga,175.01459,-40.87779
Otaihanga,175.01968,-40.8806
Otaihanga,175.02894,-40.88679
Otaihanga,175.04255,-40.88407
Otaihanga,175.00815,-40.8892
Otaihanga,175.02921,-40.88318
Otaihanga,175.00702,-40.89089
Otaihanga,175.03115,-40.88454
Otaihanga,175.04237,-40.88402
Otaihanga,175.0131,-40.88853
Otaihanga,175.03154,-40.88671
Otaihanga,175.03708,-40.88083
Otaihanga,175.02359,-40.87904
Otaihanga,175.00794,-40.88651
Otaihanga,175.04649,-40.88339
Otaihanga,175.03754,-40.88706
Otaihanga,175.04634,-40.88361
Otaihanga,175.02961,-40.88238
Otaihanga,175.01326,-40.88909
Otaihanga,175.00357,-40.88725
Otaihanga,175.02619,-40.88474
Otaihanga,175.04297,-40.88488
Otaihanga,175.03079,-40.88787
Otaihanga,175.02162,-40.88166
Otaihanga,175.02124,-40.88428
Otaihanga,175.03288,-40.88187
Otaihanga,175.03086,-40.89004
Otaihanga,175.04281,-40.88399
Otaihanga,175.00421,-40.88946
Otaihanga,175.0364,-40.87934
Otaihanga,175.03447,-40.88842
Otaihanga,175.01431,-40.88214
Otaihanga,175.03684,-40.88057
Otaihanga,175.03811,-40.88655
Otaihanga,175.00808,-40.88477
Otaihanga,175.04845,-40.88412
Otaihanga,175.02527,-40.89012
Otaihanga,175.03682,-40.88575
Otaihanga,175.00966,-40.88854
Otaihanga,175.03063,-40.88561
Otaihanga,175.01824,-40.87902
Otaihanga,175.01821,-40.88033
Otaihanga,175.00623,-40.88746
Otaihanga,175.03062,-40.88776
Otaihanga,175.05089,-40.88269
Otaihanga,175.03139,-40.88113
Otaihanga,175.0489,-40.88453
Otaihanga,175.04801,-40.8836
Otaihanga,175.03326,-40.88906
Otaihanga,175.03722,-40.88493
Otaihanga,175.00653,-40.88581
Otaihanga,175.02698,-40.88919
Otaihanga,175.01614,-40.8788
Otaihanga,175.04775,-40.88396
Otaihanga,175.02152,-40.8817
Otaihanga,175.03565,-40.88561
Otaihanga,175.04737,-40.8859
Otaihanga,175.03997,-40.883
Otaihanga,175.01482,-40.88819
Otaihanga,175.03881,-40.87687
Otaihanga,175.01223,-40.88275
Otaihanga,175.01234,-40.8881
Otaihanga,175.02595,-40.88442
Otaihanga,175.03054,-40.87902
Otaihanga,175.06023,-40.88269
Otaihanga,175.02235,-40.8838
Otaihanga,175.00924,-40.88095
Otaihanga,175.00994,-40.88408
Otaihanga,175.02225,-40.88707
Otaihanga,175.03177,-40.88226
Otaihanga,175.04353,-40.88426
Otaihanga,175.04476,-40.88414
Otaihanga,175.01721,-40.88117
Otaihanga,175.03429,-40.88772
Otaihanga,175.02626,-40.88016
Otaihanga,175.00787,-40.88302
Otaihanga,175.02665,-40.88214
Otaihanga,175.0074,-40.88769
Otaihanga,175.0085,-40.88398
Otaihanga,175.00889,-40.87962
Otaihanga,175.0238,-40.88059
Otaihanga,175.00587,-40.89097
Otaihanga,175.0048,-40.88939
Johnsonville North,174.80079,-41.2172
Johnsonville North,174.80534,-41.21516
Johnsonville North,174.80538,-41.21557
Johnsonville North,174.80318,-41.21473
Johnsonville North,174.80696,-41.21555
Johnsonville North,174.80321,-41.21571
Johnsonville North,174.81012,-41.21579
Johnsonville North,174.80392,-41.21944
Johnsonville North,174.80934,-41.21655
Johnsonville North,174.8087,-41.21857
Johnsonville North,174.79862,-41.2165
Johnsonville North,174.80683,-41.21888
Johnsonville North,174.80257,-41.21661
Johnsonville North,174.80856,-41.21819
Johnsonville North,174.80895,-41.21958
Johnsonville North,174.80369,-41.21694
Johnsonville North,174.80962,-41.22007
Johnsonville North,174.80655,-41.2154
Johnsonville North,174.81022,-41.21907
Johnsonville North,174.80078,-41.21598
Johnsonville North,174.80268,-41.21613
Johnsonville North,174.8005,-41.21431
Johnsonville North,174.80685,-41.2147
Johnsonville North,174.80913,-41.21787
Johnsonville North,174.80325,-41.21544
Johnsonville North,174.8087,-41.21696
Johnsonville North,174.8045,-41.2151
Johnsonville North,174.80099,-41.21512
Johnsonville North,174.80768,-41.21927
Johnsonville North,174.80748,-41.2202
Johnsonville North,174.80971,-41.21487
Johnsonville North,174.80688,-41.21827
Johnsonville North,174.80599,-41.21533
Johnsonville North,174.81017,-41.2147
Johnsonville North,174.79881,-41.21506
Johnsonville North,174.80924,-41.21827
Johnsonville North,174.80218,-41.21615
Johnsonville North,174.80818,-41.21659
Johnsonville North,174.79961,-41.21768
Johnsonville North,174.80569,-41.21833
Johnsonville North,174.79925,-41.21607
Johnsonville North,174.79857,-41.21506
Johnsonville North,174.80286,-41.21321
Johnsonville North,174.80596,-41.21729
Johnsonville North,174.80023,-41.21804
Johnsonville North,174.80148,-41.21568
Johnsonville North,174.81065,-41.21834
Johnsonville North,174.80052,-41.21559
Johnsonville North,174.80233,-41.21377
Johnsonville North,174.80491,-41.21643
Johnsonville North,174.80301,-41.21899
Johnsonville North,174.80624,-41.21979
Johnsonville North,174.80691,-41.21735
Johnsonville North,174.80704,-41.21883
Johnsonville North,174.80556,-41.21845
Johnsonville North,174.80278,-41.21628
Johnsonville North,174.79918,-41.21553
Johnsonville North,174.80712,-41.21636
Johnsonville North,174.80575,-41.21965
Johnsonville North,174.80722,-41.21838
Johnsonville North,174.80147,-41.21772
Johnsonville North,174.8029,-41.21351
Johnsonville North,174.80237,-41.21314
Johnsonville North,174.80234,-41.21306
Johnsonville North,174.80025,-41.21906
Johnsonville North,174.8041,-41.21781
Johnsonville North,174.80691,-41.21662
Johnsonville North,174.80531,-41.21747
Johnsonville North,174.80523,-41.21773
Johnsonville North,174.8084,-41.21841
Johnsonville North,174.79881,-41.21677
Johnsonville North,174.80103,-41.21829
Johnsonville North,174.80239,-41.21577
Johnsonville North,174.80683,-41.21624
Johnsonville North,174.80662,-41.21697
Johnsonville North,174.80675,-41.21892
Johnsonville North,174.8033,-41.21712
Johnsonville North,174.8057,-41.2152
Johnsonville North,174.80242,-41.21797
Johnsonville North,174.80951,-41.21823
Johnsonville North,174.80522,-41.21965
Johnsonville North,174.80603,-41.21783
Johnsonville North,174.80183,-41.21507
Johnsonville North,174.80107,-41.21665
Johnsonville North,174.79957,-41.21584
Johnsonville North,174.79912,-41.2158
Johnsonville North,174.80293,-41.21577
Johnsonville North,174.80365,-41.21887
Johnsonville North,174.81109,-41.21795
Johnsonville North,174.80563,-41.21446
Johnsonville North,174.80883,-41.21933
Johnsonville North,174.80556,-41.21745
Johnsonville North,174.80814,-41.21914
Johnsonville North,174.80718,-41.21592
Johnsonville North,174.80671,-41.21645
Johnsonville North,174.79837,-41.21599
Johnsonville North,174.80518,-41.21904
Johnsonville North,174.81098,-41.21813
Johnsonville North,174.80155,-41.21507
Johnsonville North,174.80502,-41.21611
Paparangi,174.81989,-41.21975
Paparangi,174.82451,-41.21468
Paparangi,174.82401,-41.2207
Paparangi,174.82579,-41.21636
Paparangi,174.82416,-41.21932
Paparangi,174.81744,-41.21761
Paparangi,174.82726,-41.21779
Paparangi,174.82026,-41.21614
Paparangi,174.82384,-41.22078
Paparangi,174.81858,-41.22071
Paparangi,174.81828,-41.21781
Paparangi,174.82428,-41.21903
Paparangi,174.82624,-41.21596
Paparangi,174.81895,-41.22107
Paparangi,174.82247,-41.22072
Paparangi,174.82009,-41.21817
Paparangi,174.82711,-41.21675
Paparangi,174.82232,-41.21537
Paparangi,174.8207,-41.2176
Paparangi,174.82295,-41.21791
Paparangi,174.81906,-41.21785
Paparangi,174.82364,-41.21627
Paparangi,174.82069,-41.21646
Paparangi,174.82103,-41.21289
Paparangi,174.82259,-41.21541
Paparangi,174.82314,-41.2223
Paparangi,174.82571,-41.21712
Paparangi,174.82465,-41.21515
Paparangi,174.82557,-41.21819
Paparangi,174.81724,-41.21981
Paparangi,174.82535,-41.21586
Paparangi,174.82103,-41.21808
Paparangi,174.82168,-41.21886
Paparangi,174.82808,-41.21854
Paparangi,174.82347,-41.21278
Paparangi,174.8209,-41.21319
Paparangi,174.82281,-41.21324
Paparangi,174.8234,-41.22161
Paparangi,174.82648,-41.21782
Paparangi,174.8154,-41.22062
Paparangi,174.82745,-41.21718
Paparangi,174.82231,-41.21803
Paparangi,174.81743,-41.21897
Paparangi,174.81811,-41.21744
Paparangi,174.82461,-41.21873
Paparangi,174.81723,-41.21997
Paparangi,174.81704,-41.21976
Paparangi,174.82413,-41.21957
Paparangi,174.82469,-41.21894
Paparangi,174.82366,-41.21818
Paparangi,174.82288,-41.21401
Paparangi,174.82497,-41.21567
Paparangi,174.81744,-41.2213
Paparangi,174.81984,-41.21963
Paparangi,174.82613,-41.2135
Paparangi,174.82315,-41.21905
Paparangi,174.82491,-41.21779
Paparangi,174.8195,-41.21628
Paparangi,174.82186,-41.21355
Paparangi,174.8182,-41.2215
Paparangi,174.82194,-41.2145
Paparangi,174.82116,-41.21431
Paparangi,174.827,-41.21843
Paparangi,174.8187,-41.21622
Paparangi,174.82341,-41.2128
Paparangi,174.81801,-41.22159
Paparangi,174.82238,-41.21462
Paparangi,174.82212,-41.22101
Paparangi,174.82097,-41.22212
Paparangi,174.82667,-41.2174
Paparangi,174.82313,-41.21287
Paparangi,174.81946,-41.21752
Paparangi,174.82314,-41.21614
Paparangi,174.82154,-41.22099
Paparangi,174.81923,-41.21738
Paparangi,174.81747,-41.22108
Paparangi,174.81684,-41.219
Paparangi,174.823,-41.21287
Paparangi,174.82296,-41.21471
Paparangi,174.81692,-41.2196
Paparangi,174.8229,-41.21409
Paparangi,174.82075,-41.21276
Paparangi,174.82673,-41.21769
Paparangi,174.81925,-41.216
Paparangi,174.81932,-41.21732
Paparangi,174.82247,-41.21237
Paparangi,174.8168,-41.22034
Paparangi,174.82241,-41.22171
Paparangi,174.8153,-41.22124
Paparangi,174.81814,-41.22066
Paparangi,174.82478,-41.22053
Paparangi,174.81902,-41.21957
Paparangi,174.82628,-41.21911
Paparangi,174.82226,-41.21629
Paparangi,174.81629,-41.21908
Paparangi,174.82022,-41.2136
Paparangi,174.82071,-41.2213
Paparangi,174.81726,-41.21756
Paparangi,174.82145,-41.21867
Paparangi,174.82631,-41.21736
Mt Victoria West,174.78317,-41.30267
Mt Victoria West,174.78266,-41.303
Mt Victoria West,174.78848,-41.2961
Mt Victoria West,174.78528,-41.29302
Mt Victoria West,174.78447,-41.30134
Mt Victoria West,174.78314,-41.30423
Mt Victoria West,174.79399,-41.29527
Mt Victoria West,174.78342,-41.29598
Mt Victoria West,174.79285,-41.2927
Mt Victoria West,174.78948,-41.29741
Mt Victoria West,174.7844,-41.29901
Mt Victoria West,174.79346,-41.29316
Mt Victoria West,174.78187,-41.29828
Mt Victoria West,174.78757,-41.29807
Mt Victoria West,174.7849,-41.29604
Mt Victoria West,174.79095,-41.29572
Mt Victoria West,174.78774,-41.29285
Mt Victoria West,174.79439,-41.29443
Mt Victoria West,174.7939,-41.29685
Mt Victoria West,174.79009,-41.29971
Mt Victoria West,174.79412,-41.29387
Mt Victoria West,174.78468,-41.29464
Mt Victoria West,174.79546,-41.2952
Mt Victoria West,174.78676,-41.29918
Mt Victoria West,174.79004,-41.29431
Mt Victoria West,174.78866,-41.29412
Mt Victoria West,174.79212,-41.294
Mt Victoria West,174.79202,-41.2986
Mt Victoria West,174.78419,-41.30232
Mt Victoria West,174.78462,-41.30281
Mt Victoria West,174.7844,-41.29367
Mt Victoria West,174.78092,-41.30288
Mt Victoria West,174.79066,-41.29633
Mt Victoria West,174.79445,-41.29403
Mt Victoria West,174.79517,-41.29468
Mt Victoria West,174.79535,-41.29389
Mt Victoria West,174.78658,-41.30205
Mt Victoria West,174.78732,-41.30554
Mt Victoria West,174.788,-41.29669
Mt Victoria West,174.78166,-41.30114
Mt Victoria West,174.79317,-41.29299
Mt Victoria West,174.78969,-41.29439
Mt Victoria West,174.78843,-41.29709
Mt Victoria West,174.78628,-41.29246
Mt Victoria West,174.78141,-41.30271
Mt Victoria West,174.78648,-41.29849
Mt Victoria West,174.7837,-41.30453
Mt Victoria West,174.78701,-41.3038
Mt Victoria West,174.78929,-41.29785
Mt Victoria West,174.7823,-41.29945
Mt Victoria West,174.78713,-41.3028
Mt Victoria West,174.79431,-41.29687
Mt Victoria West,174.79307,-41.29713
Mt Victoria West,174.79346,-41.29671
Mt Victoria West,174.78534,-41.30298
Mt Victoria West,174.79149,-41.29974
Mt Victoria West,174.78372,-41.29867
Mt Victoria West,174.78705,-41.30448
Mt Victoria West,174.79195,-41.29368
Mt Victoria West,174.78914,-41.29795
Mt Victoria West,174.78784,-41.30064
Mt Victoria West,174.78673,-41.3017
Mt Victoria West,174.7893,-41.2924
Mt Victoria West,174.79234,-41.29563
Mt Victoria West,174.78859,-41.29549
Mt Victoria West,174.78307,-41.30305
Mt Victoria West,174.79016,-41.2937
Mt Victoria West,174.79112,-41.29704
Mt Victoria West,174.78858,-41.29847
Mt Victoria West,174.78898,-41.29502
Mt Victoria West,174.78443,-41.30269
Mt Victoria West,174.78719,-41.29363
Mt Victoria West,174.78406,-41.29683
Mt Victoria West,174.79052,-41.30062
Mt Victoria West,174.78762,-41.29587
Mt Victoria West,174.78916,-41.29514
Mt Victoria West,174.79557,-41.29328
Mt Victoria West,174.784,-41.29828
Mt Victoria West,174.7885,-41.29953
Mt Victoria West,174.78324,-41.29767
Mt Victoria West,174.79652,-41.29216
Mt Victoria West,174.79501,-41.29638
Mt Victoria West,174.79047,-41.29379
Mt Victoria West,174.78794,-41.29581
Mt Victoria West,174.78726,-41.29166
Mt Victoria West,174.78389,-41.29574
Mt Victoria West,174.78942,-41.29394
Mt Victoria West,174.79072,-41.29301
Mt Victoria West,174.7833,-41.29833
Mt Victoria West,174.79615,-41.29218
Mt Victoria West,174.7875,-41.29696
Mt Victoria West,174.79118,-41.29593
Mt Victoria West,174.78323,-41.29759
Mt Victoria West,174.78664,-41.29398
Mt Victoria West,174.78965,-41.29961
Mt Victoria West,174.78434,-41.30122
Mt Victoria West,174.7889,-41.3005
Mt Victoria West,174.78143,-41.29869
Mt Victoria West,174.78751,-41.29573
Mt Victoria West,174.78624,-41.29629
Adelaide,174.78061,-41.30169
Adelaide,174.77863,-41.30407
Adelaide,174.78711,-41.30667
Adelaide,174.77955,-41.30816
Adelaide,174.77944,-41.3055
Adelaide,174.78272,-41.3095
Adelaide,174.7796,-41.3042
Adelaide,174.77979,-41.30886
Adelaide,174.78296,-41.30626
Adelaide,174.77864,-41.30831
Adelaide,174.78753,-41.30667
Adelaide,174.78138,-41.30905
Adelaide,174.78222,-41.30952
Adelaide,174.77866,-41.30768
Adelaide,174.77774,-41.30517
Adelaide,174.78162,-41.30554
Adelaide,174.77749,-41.30608
Adelaide,174.78058,-41.30814
Adelaide,174.78012,-41.30761
Adelaide,174.77869,-41.30608
Adelaide,174.78067,-41.3062
Adelaide,174.7851,-41.30694
Adelaide,174.78502,-41.30727
Adelaide,174.78042,-41.31023
Adelaide,174.78094,-41.30858
Adelaide,174.77859,-41.30402
Adelaide,174.77814,-41.30475
Adelaide,174.78634,-41.30756
Adelaide,174.78288,-41.30524
Adelaide,174.7826,-41.30988
Adelaide,174.78169,-41.30974
Adelaide,174.77819,-41.30624
Adelaide,174.78748,-41.3088
Adelaide,174.78036,-41.30245
Adelaide,174.77902,-41.30599
Adelaide,174.78328,-41.3087
Adelaide,174.78395,-41.30822
Adelaide,174.7789,-41.30998
Adelaide,174.78508,-41.30859
Adelaide,174.78362,-41.3065
Adelaide,174.78772,-41.30858
Adelaide,174.78689,-41.30698
Adelaide,174.77787,-41.30582
Adelaide,174.78115,-41.30706
Adelaide,174.77993,-41.30817
Adelaide,174.78813,-41.30668
Adelaide,174.78778,-41.30852
Adelaide,174.77853,-41.30635
Adelaide,174.78291,-41.30626
Adelaide,174.78077,-41.30685
Adelaide,174.7827,-41.31024
Adelaide,174.78533,-41.30861
Adelaide,174.78363,-41.30563
Adelaide,174.77923,-41.30426
Adelaide,174.78013,-41.3085
Adelaide,174.78219,-41.30707
Adelaide,174.77867,-41.30449
Adelaide,174.77892,-41.30929
Adelaide,174.77949,-41.30946
Adelaide,174.78554,-41.3073
Adelaide,174.78157,-41.30982
Adelaide,174.78,-41.30901
Adelaide,174.78433,-41.30894
Adelaide,174.77918,-41.30374
Adelaide,174.78096,-41.30499
Adelaide,174.78444,-41.30627
Adelaide,174.78139,-41.30958
Adelaide,174.78772,-41.30704
Adelaide,174.7798,-41.30832
Adelaide,174.78344,-41.30676
Adelaide,174.78016,-41.3039
Adelaide,174.77932,-41.30886
Adelaide,174.78212,-41.30478
Adelaide,174.78574,-41.3089
Adelaide,174.78058,-41.30679
Adelaide,174.7849,-41.30581
Adelaide,174.78401,-41.30855
Adelaide,174.78004,-41.30954
Adelaide,174.78,-41.30743
Adelaide,174.78575,-41.30765
Adelaide,174.78216,-41.30543
Adelaide,174.78275,-41.30969
Adelaide,174.77922,-41.30321
Adelaide,174.78422,-41.30922
Adelaide,174.78348,-41.30781
Adelaide,174.78295,-41.30734
Adelaide,174.77978,-41.30449
Adelaide,174.78307,-41.30759
Adelaide,174.78665,-41.30631
Adelaide,174.77981,-41.30528
Adelaide,174.78507,-41.30991
Adelaide,174.78408,-41.30763
Adelaide,174.78178,-41.30742
Adelaide,174.78185,-41.31029
Adelaide,174.785,-41.30764
Adelaide,174.78296,-41.30575
Adelaide,174.77886,-41.30178
Adelaide,174.78125,-41.30828
Adelaide,174.78412,-41.30702
Adelaide,174.78163,-41.30907
Churton Park South,174.79744,-41.21438
Churton Park South,174.81197,-41.20941
Churton Park South,174.79742,-41.2131
Churton Park South,174.81026,-41.21373
Churton Park South,174.80482,-41.21339
Churton Park South,174.79881,-41.21445
Churton Park South,174.81549,-41.20912
Churton Park South,174.80056,-41.21379
Churton Park South,174.81284,-41.21102
Churton Park South,174.80926,-41.20728
Churton Park South,174.81158,-41.21665
Churton Park South,174.80422,-41.20925
Churton Park South,174.80242,-41.20908
Churton Park South,174.80612,-41.21193
Churton Park South,174.80443,-41.21119
Churton Park South,174.81374,-41.21293
Churton Park South,174.80761,-41.20782
Churton Park South,174.81437,-41.20732
Churton Park South,174.80137,-41.20998
Churton Park South,174.80303,-41.21073
Churton Park South,174.80295,-41.21246
Churton Park South,174.81001,-41.20947
Churton Park South,174.81187,-41.21492
Churton Park South,174.80187,-41.21018
Churton Park South,174.81425,-41.20723
Churton Park South,174.80762,-41.21362
Churton Park South,174.81415,-41.20931
Churton Park South,174.80642,-41.20774
Churton Park South,174.79702,-41.21299
Churton Park South,174.80295,-41.21243
Churton Park South,174.80357,-41.2096
Churton Park South,174.80289,-41.20919
Churton Park South,174.81237,-41.21245
Churton Park South,174.80363,-41.20822
Churton Park South,174.79995,-41.21097
Churton Park South,174.81128,-41.21275
Churton Park South,174.8088,-41.2076
Churton Park South,174.79972,-41.20752
Churton Park South,174.80366,-41.21212
Churton Park South,174.80881,-41.20994
Churton Park South,174.80337,-41.21246
Churton Park South,174.81338,-41.21143
Churton Park South,174.8086,-41.20743
Churton Park South,174.80608,-41.21042
Churton Park South,174.81163,-41.21143
Churton Park South,174.81293,-41.21494
Churton Park South,174.80708,-41.20826
Churton Park South,174.80398,-41.2132
Churton Park South,174.81345,-41.21212
Churton Park South,174.80776,-41.21464
Churton Park South,174.81292,-41.20991
Churton Park South,174.80694,-41.21071
Churton Park South,174.7988,-41.21301
Churton Park South,174.80086,-41.20653
Churton Park South,174.81222,-41.21609
Churton Park South,174.80691,-41.21417
Churton Park South,174.80777,-41.21082
Churton Park South,174.81029,-41.20953
Churton Park South,174.81296,-41.20929
Churton Park South,174.81255,-41.21323
Churton Park South,174.80698,-41.21393
Churton Park South,174.80785,-41.20885
Churton Park South,174.8101,-41.21396
Churton Park South,174.80191,-41.21122
Churton Park South,174.80627,-41.20818
Churton Park South,174.79684,-41.21281
Churton Park South,174.80673,-41.20974
Churton Park South,174.80912,-41.21408
Churton Park South,174.8117,-41.21489
Churton Park South,174.79959,-41.20876
Churton Park South,174.80821,-41.21226
Churton Park South,174.80806,-41.20996
Churton Park South,174.81505,-41.2107
Churton Park South,174.80497,-41.21085
Churton Park South,174.80343,-41.20819
Churton Park South,174.80974,-41.20996
Churton Park South,174.81473,-41.20865
Churton Park South,174.79725,-41.21116
Churton Park South,174.80461,-41.21316
Churton Park South,174.79917,-41.20694
Churton Park South,174.80924,-41.21448
Churton Park South,174.79948,-41.21128
Churton Park South,174.80286,-41.20974
Churton Park South,174.80995,-41.21463
Churton Park South,174.81191,-41.21267
Churton Park South,174.8111,-41.20821
Churton Park South,174.80004,-41.20986
Churton Park South,174.81446,-41.20726
Churton Park South,174.81016,-41.21079
Churton Park South,174.79687,-41.21231
Churton Park South,174.80632,-41.20995
