2013 area unit name,WGS84 longitude of a sample point in the area unit,WGS84 latitude of sample point
Mt Eden South,174.75808,-36.8996
Mt Eden South,174.74467,-36.89513
Mt Eden South,174.75084,-36.89832
Mt Eden South,174.75474,-36.89767
Mt Eden South,174.74195,-36.89502
Mt Eden South,174.74959,-36.89684
Mt Eden South,174.75923,-36.89844
Mt Eden South,174.74497,-36.89522
Mt Eden South,174.75278,-36.89858
Mt Eden South,174.74622,-36.89264
Mt Eden South,174.7416,-36.89259
Mt Eden South,174.74642,-36.89241
Mt Eden South,174.74265,-36.89524
Mt Eden South,174.74265,-36.89533
Mt Eden South,174.76089,-36.89607
Mt Eden South,174.74062,-36.89336
Mt Eden South,174.76036,-36.89709
Mt Eden South,174.75395,-36.89438
Mt Eden South,174.75266,-36.89385
Mt Eden South,174.75148,-36.89523
Mt Eden South,174.741,-36.8949
Mt Eden South,174.74952,-36.89788
Mt Eden South,174.74624,-36.89648
Mt Eden South,174.74825,-36.89575
Mt Eden South,174.75599,-36.89712
Mt Eden South,174.75174,-36.89827
Mt Eden South,174.74619,-36.89458
Mt Eden South,174.74799,-36.89556
Mt Eden South,174.74622,-36.89383
Mt Eden South,174.7491,-36.89556
Mt Eden South,174.74974,-36.89683
Surrey Crescent,174.73123,-36.85911
Surrey Crescent,174.73404,-36.86354
Surrey Crescent,174.73043,-36.86621
Surrey Crescent,174.73385,-36.86282
Surrey Crescent,174.72229,-36.86463
Surrey Crescent,174.72593,-36.86619
Surrey Crescent,174.72089,-36.8657
Surrey Crescent,174.72883,-36.86151
Surrey Crescent,174.7315,-36.8599
Surrey Crescent,174.73336,-36.86287
Surrey Crescent,174.73031,-36.86577
Surrey Crescent,174.73266,-36.86556
Surrey Crescent,174.73395,-36.86801
Surrey Crescent,174.72288,-36.8679
Surrey Crescent,174.72437,-36.86646
Surrey Crescent,174.72531,-36.86595
Surrey Crescent,174.73084,-36.86053
Surrey Crescent,174.735,-36.86596
Surrey Crescent,174.73378,-36.86717
Surrey Crescent,174.73698,-36.86376
Surrey Crescent,174.72883,-36.86517
Surrey Crescent,174.73037,-36.86688
Surrey Crescent,174.72682,-36.86054
Surrey Crescent,174.72943,-36.86169
Surrey Crescent,174.7301,-36.86199
Surrey Crescent,174.72062,-36.8672
Surrey Crescent,174.72817,-36.86691
Surrey Crescent,174.72675,-36.86858
Surrey Crescent,174.72359,-36.8671
Surrey Crescent,174.72924,-36.86437
Surrey Crescent,174.72709,-36.86827
Surrey Crescent,174.73101,-36.86641
Surrey Crescent,174.73716,-36.8651
Surrey Crescent,174.72794,-36.86093
Surrey Crescent,174.72529,-36.86202
Surrey Crescent,174.73528,-36.86412
Surrey Crescent,174.73525,-36.8624
Surrey Crescent,174.72728,-36.86663
Surrey Crescent,174.72492,-36.86656
Surrey Crescent,174.72567,-36.86249
Surrey Crescent,174.72663,-36.86535
Surrey Crescent,174.72933,-36.86455
Surrey Crescent,174.72616,-36.86839
Surrey Crescent,174.72974,-36.86616
Surrey Crescent,174.73057,-36.86115
Surrey Crescent,174.73146,-36.86776
Surrey Crescent,174.72108,-36.86584
Surrey Crescent,174.73142,-36.86114
Surrey Crescent,174.73514,-36.86573
Surrey Crescent,174.7327,-36.86722
Surrey Crescent,174.73063,-36.86432
Surrey Crescent,174.72923,-36.85963
Surrey Crescent,174.73232,-36.867
Surrey Crescent,174.73265,-36.8664
Surrey Crescent,174.72996,-36.86605
Surrey Crescent,174.73638,-36.86688
Surrey Crescent,174.72962,-36.86282
Surrey Crescent,174.72426,-36.86368
Surrey Crescent,174.73288,-36.86639
Surrey Crescent,174.72076,-36.86734
Surrey Crescent,174.73349,-36.8671
Surrey Crescent,174.72682,-36.86375
Surrey Crescent,174.72133,-36.8666
Surrey Crescent,174.73138,-36.86418
Surrey Crescent,174.72962,-36.8617
Surrey Crescent,174.73009,-36.85844
Surrey Crescent,174.71935,-36.86708
Surrey Crescent,174.72882,-36.86138
Surrey Crescent,174.72544,-36.86609
Surrey Crescent,174.73088,-36.86747
Surrey Crescent,174.72586,-36.86157
Surrey Crescent,174.72867,-36.86123
Surrey Crescent,174.72875,-36.86411
Surrey Crescent,174.73339,-36.86388
Surrey Crescent,174.72748,-36.86497
Surrey Crescent,174.73526,-36.86293
Surrey Crescent,174.7267,-36.86715
Surrey Crescent,174.73424,-36.86607
Surrey Crescent,174.72965,-36.8666
Surrey Crescent,174.73241,-36.86731
Surrey Crescent,174.73628,-36.865
Surrey Crescent,174.72962,-36.86322
Surrey Crescent,174.73163,-36.85986
Surrey Crescent,174.72897,-36.86266
Surrey Crescent,174.72925,-36.86061
Surrey Crescent,174.72807,-36.86116
Surrey Crescent,174.72529,-36.86599
Surrey Crescent,174.73456,-36.86526
Surrey Crescent,174.73649,-36.86316
Surrey Crescent,174.72792,-36.8598
Surrey Crescent,174.72716,-36.86179
Surrey Crescent,174.72244,-36.86486
Surrey Crescent,174.72581,-36.86232
Surrey Crescent,174.71949,-36.86789
Surrey Crescent,174.73012,-36.86188
Surrey Crescent,174.72868,-36.86451
Surrey Crescent,174.72323,-36.86479
Surrey Crescent,174.73837,-36.86781
Surrey Crescent,174.73296,-36.86521
Surrey Crescent,174.7212,-36.86795
Abbotts Park,174.80922,-36.8823
Abbotts Park,174.80252,-36.89181
Abbotts Park,174.80741,-36.88921
Abbotts Park,174.80509,-36.88725
Abbotts Park,174.81368,-36.88811
Abbotts Park,174.79905,-36.88808
Abbotts Park,174.80603,-36.89109
Abbotts Park,174.8018,-36.88624
Abbotts Park,174.81173,-36.88708
Abbotts Park,174.80899,-36.88347
Abbotts Park,174.8144,-36.8887
Abbotts Park,174.81704,-36.88028
Abbotts Park,174.81677,-36.88441
Abbotts Park,174.80123,-36.88879
Abbotts Park,174.81846,-36.88784
Abbotts Park,174.81083,-36.8862
Abbotts Park,174.81666,-36.88534
Abbotts Park,174.81804,-36.8813
Abbotts Park,174.81755,-36.8873
Abbotts Park,174.7987,-36.88976
Abbotts Park,174.81627,-36.8865
Abbotts Park,174.80504,-36.8883
Abbotts Park,174.80817,-36.88263
Abbotts Park,174.80673,-36.88451
Abbotts Park,174.80649,-36.8911
Abbotts Park,174.80509,-36.88997
Abbotts Park,174.81553,-36.88454
Abbotts Park,174.79973,-36.89341
Abbotts Park,174.81053,-36.88645
Abbotts Park,174.80316,-36.88621
Abbotts Park,174.79734,-36.88898
Abbotts Park,174.81411,-36.88195
Abbotts Park,174.80571,-36.89148
Abbotts Park,174.81503,-36.88147
Abbotts Park,174.80233,-36.88588
Abbotts Park,174.80385,-36.88602
Abbotts Park,174.81625,-36.88604
Abbotts Park,174.81216,-36.88966
Abbotts Park,174.79805,-36.89302
Abbotts Park,174.79759,-36.89166
Abbotts Park,174.81045,-36.88995
Abbotts Park,174.81552,-36.88948
Abbotts Park,174.81177,-36.88714
Abbotts Park,174.80509,-36.88767
Abbotts Park,174.80608,-36.88943
Abbotts Park,174.80359,-36.88596
Abbotts Park,174.8133,-36.88274
Abbotts Park,174.81773,-36.88824
Abbotts Park,174.81105,-36.88147
Abbotts Park,174.81624,-36.88637
Abbotts Park,174.80633,-36.88397
Abbotts Park,174.80021,-36.89086
Abbotts Park,174.81462,-36.8858
Abbotts Park,174.81681,-36.88745
Abbotts Park,174.81654,-36.88003
Abbotts Park,174.80908,-36.88378
Abbotts Park,174.81031,-36.8909
Abbotts Park,174.81918,-36.88343
Abbotts Park,174.80696,-36.88439
Abbotts Park,174.80576,-36.88947
Abbotts Park,174.81626,-36.88844
Abbotts Park,174.80963,-36.88571
Abbotts Park,174.80526,-36.8877
Abbotts Park,174.80963,-36.88776
Abbotts Park,174.80953,-36.88367
Abbotts Park,174.80645,-36.88846
Abbotts Park,174.81208,-36.88124
Abbotts Park,174.81698,-36.88553
Abbotts Park,174.81518,-36.88641
Abbotts Park,174.80939,-36.88411
Abbotts Park,174.80319,-36.88985
Abbotts Park,174.81725,-36.88808
Abbotts Park,174.8146,-36.8883
Abbotts Park,174.80745,-36.89007
Abbotts Park,174.79939,-36.89326
Abbotts Park,174.81396,-36.88532
Abbotts Park,174.80267,-36.88869
Abbotts Park,174.79489,-36.8907
Abbotts Park,174.80035,-36.88805
Abbotts Park,174.81257,-36.88473
Abbotts Park,174.81333,-36.8807
Abbotts Park,174.80976,-36.89053
Abbotts Park,174.81631,-36.88308
Abbotts Park,174.80604,-36.89143
Abbotts Park,174.81197,-36.8872
Abbotts Park,174.81177,-36.8879
Abbotts Park,174.80144,-36.89299
Abbotts Park,174.80377,-36.89218
Abbotts Park,174.79943,-36.88829
Abbotts Park,174.80595,-36.89198
Abbotts Park,174.80715,-36.88331
Abbotts Park,174.81879,-36.88265
Abbotts Park,174.80906,-36.88884
Abbotts Park,174.81366,-36.88438
Abbotts Park,174.81446,-36.88179
Abbotts Park,174.81744,-36.88737
Abbotts Park,174.81865,-36.88864
Abbotts Park,174.80409,-36.88545
Abbotts Park,174.81329,-36.88466
Abbotts Park,174.81534,-36.88788
Point View,174.93167,-36.9359
Point View,174.92824,-36.93839
Point View,174.93023,-36.94845
Point View,174.93324,-36.92274
Point View,174.93328,-36.93834
Point View,174.93145,-36.9502
Point View,174.93266,-36.94434
Point View,174.92453,-36.95176
Point View,174.92736,-36.93534
Point View,174.9212,-36.93627
Point View,174.92428,-36.94301
Point View,174.93225,-36.9247
Point View,174.9285,-36.94315
Point View,174.91764,-36.94154
Point View,174.92761,-36.94471
Point View,174.92902,-36.94866
Point View,174.93278,-36.93932
Point View,174.90915,-36.94595
Point View,174.92411,-36.93551
Point View,174.90764,-36.94552
Point View,174.93047,-36.93612
Point View,174.93557,-36.9498
Point View,174.93211,-36.93302
Point View,174.93424,-36.94852
Point View,174.93186,-36.95192
Point View,174.93355,-36.94093
Point View,174.92783,-36.93777
Point View,174.92116,-36.94996
Point View,174.93472,-36.941
Point View,174.9229,-36.94949
Point View,174.93494,-36.94702
Point View,174.91879,-36.94801
Point View,174.93373,-36.94774
Point View,174.93188,-36.92647
Point View,174.93236,-36.93721
Point View,174.92047,-36.93599
Point View,174.93207,-36.94948
Point View,174.91549,-36.94763
Point View,174.91158,-36.94649
Point View,174.92594,-36.93627
Point View,174.93478,-36.94069
Point View,174.92548,-36.95127
Point View,174.9163,-36.94485
Point View,174.93065,-36.94776
Point View,174.92237,-36.94992
Point View,174.92807,-36.94463
Point View,174.93113,-36.93889
Point View,174.93337,-36.94173
Point View,174.91752,-36.94446
Point View,174.92457,-36.94632
Point View,174.91756,-36.94778
Point View,174.93084,-36.93562
Point View,174.9355,-36.94475
Point View,174.92958,-36.93187
Point View,174.92076,-36.95065
Point View,174.93006,-36.93087
Point View,174.92763,-36.93799
Point View,174.92328,-36.93765
Point View,174.92716,-36.94545
Point View,174.92276,-36.95107
Point View,174.92149,-36.9477
Point View,174.93229,-36.93171
Point View,174.90891,-36.94598
Point View,174.92469,-36.95119
Point View,174.92088,-36.9379
Point View,174.92718,-36.95009
Point View,174.90857,-36.94786
Point View,174.92017,-36.93719
Point View,174.92659,-36.9442
Point View,174.93058,-36.94363
Point View,174.92724,-36.95387
Point View,174.91947,-36.95038
Point View,174.93403,-36.94764
Point View,174.9221,-36.94773
Point View,174.93029,-36.92744
Point View,174.92496,-36.95432
Point View,174.92731,-36.93185
Point View,174.92939,-36.93136
Point View,174.92724,-36.93973
Point View,174.9288,-36.95266
Point View,174.93083,-36.94838
Point View,174.91661,-36.94464
Point View,174.91293,-36.9434
Point View,174.92269,-36.94093
Point View,174.92683,-36.93285
Point View,174.92217,-36.9433
Point View,174.91886,-36.94637
Point View,174.92155,-36.94512
Point View,174.91669,-36.94957
Point View,174.92561,-36.95426
Point View,174.92961,-36.95302
Point View,174.92104,-36.93919
Point View,174.92259,-36.95041
Point View,174.92285,-36.9451
Point View,174.92003,-36.95036
Point View,174.92381,-36.93652
Point View,174.91998,-36.94302
Point View,174.93431,-36.94954
Point View,174.90844,-36.9455
Point View,174.93403,-36.94797
Monarch Park,174.73278,-36.79418
Monarch Park,174.73436,-36.80584
Monarch Park,174.72961,-36.80103
Monarch Park,174.7327,-36.7984
Monarch Park,174.72526,-36.79932
Monarch Park,174.7246,-36.79585
Monarch Park,174.72894,-36.80095
Monarch Park,174.73138,-36.7978
Monarch Park,174.73524,-36.80469
Monarch Park,174.72979,-36.7954
Monarch Park,174.7295,-36.80108
Monarch Park,174.73242,-36.80606
Monarch Park,174.73597,-36.80321
Monarch Park,174.72978,-36.79385
Monarch Park,174.73419,-36.80574
Monarch Park,174.72624,-36.79346
Monarch Park,174.72843,-36.80115
Monarch Park,174.73584,-36.80702
Monarch Park,174.72515,-36.79901
Monarch Park,174.73115,-36.80157
Monarch Park,174.7336,-36.80394
Monarch Park,174.72574,-36.79495
Monarch Park,174.72741,-36.79806
Monarch Park,174.72414,-36.79627
Monarch Park,174.72866,-36.79531
Monarch Park,174.7354,-36.80585
Monarch Park,174.72674,-36.79161
Monarch Park,174.72819,-36.79691
Monarch Park,174.72474,-36.79875
Monarch Park,174.73261,-36.79399
Monarch Park,174.73308,-36.79501
Monarch Park,174.73014,-36.79508
Monarch Park,174.73244,-36.79168
Monarch Park,174.72489,-36.79867
Monarch Park,174.72626,-36.80074
Monarch Park,174.73523,-36.79277
Monarch Park,174.73008,-36.79895
Monarch Park,174.7251,-36.80115
Monarch Park,174.73285,-36.79158
Monarch Park,174.7319,-36.80604
Monarch Park,174.73506,-36.80099
Monarch Park,174.73236,-36.80065
Monarch Park,174.7282,-36.79554
Monarch Park,174.72997,-36.80106
Monarch Park,174.73374,-36.8051
Monarch Park,174.729,-36.79218
Monarch Park,174.73634,-36.80342
Monarch Park,174.72984,-36.79512
Monarch Park,174.72864,-36.798
Monarch Park,174.73059,-36.79435
Monarch Park,174.72653,-36.79965
Monarch Park,174.73295,-36.79971
Monarch Park,174.73066,-36.80277
Monarch Park,174.73268,-36.79239
Monarch Park,174.73416,-36.80144
Monarch Park,174.73295,-36.80054
Monarch Park,174.73542,-36.80029
Monarch Park,174.7309,-36.79489
Monarch Park,174.72696,-36.79885
Monarch Park,174.73108,-36.80514
Monarch Park,174.73089,-36.79609
Monarch Park,174.72622,-36.79609
Monarch Park,174.72881,-36.79902
Monarch Park,174.73235,-36.80516
Monarch Park,174.72839,-36.79709
Monarch Park,174.72702,-36.79172
Monarch Park,174.72481,-36.79836
Monarch Park,174.72933,-36.79674
Monarch Park,174.73273,-36.80095
Monarch Park,174.73332,-36.7923
Monarch Park,174.72827,-36.80117
Monarch Park,174.72546,-36.80291
Monarch Park,174.7301,-36.8053
Monarch Park,174.73177,-36.79625
Monarch Park,174.73538,-36.80221
Monarch Park,174.73262,-36.79177
Monarch Park,174.73627,-36.79252
Monarch Park,174.73433,-36.80257
Monarch Park,174.73486,-36.79292
Monarch Park,174.72531,-36.7938
Monarch Park,174.73199,-36.80406
Monarch Park,174.72951,-36.79661
Monarch Park,174.73004,-36.79276
Monarch Park,174.73403,-36.79409
Monarch Park,174.72756,-36.80284
Monarch Park,174.72862,-36.79531
Monarch Park,174.7288,-36.79893
Monarch Park,174.72945,-36.79324
Monarch Park,174.73205,-36.80396
Monarch Park,174.72909,-36.79768
Monarch Park,174.73068,-36.79543
Monarch Park,174.73572,-36.7938
Monarch Park,174.72725,-36.7972
Monarch Park,174.72796,-36.79794
Monarch Park,174.73344,-36.79096
Monarch Park,174.73428,-36.79978
Monarch Park,174.72705,-36.79654
Monarch Park,174.7334,-36.79278
Monarch Park,174.7248,-36.79327
Monarch Park,174.73371,-36.79208
Kaurilands,174.65679,-36.9338
Kaurilands,174.65951,-36.92906
Kaurilands,174.65701,-36.93735
Kaurilands,174.65667,-36.92818
Kaurilands,174.65106,-36.9234
Kaurilands,174.6561,-36.93311
Kaurilands,174.65365,-36.92544
Kaurilands,174.65196,-36.93441
Kaurilands,174.65817,-36.93639
Kaurilands,174.66228,-36.92591
Kaurilands,174.65618,-36.92935
Kaurilands,174.6527,-36.9307
Kaurilands,174.65613,-36.93058
Kaurilands,174.65453,-36.93636
Kaurilands,174.65712,-36.92888
Kaurilands,174.65809,-36.93162
Kaurilands,174.65633,-36.93311
Kaurilands,174.65748,-36.92927
Kaurilands,174.65666,-36.93198
Kaurilands,174.65859,-36.93111
Kaurilands,174.65055,-36.92266
Kaurilands,174.65957,-36.92891
Kaurilands,174.65037,-36.93753
Kaurilands,174.66028,-36.92192
Kaurilands,174.6583,-36.92525
Kaurilands,174.65722,-36.92894
Kaurilands,174.65248,-36.93706
Kaurilands,174.66198,-36.92523
Kaurilands,174.65379,-36.92456
Kaurilands,174.65097,-36.92697
Kaurilands,174.65383,-36.92978
Kaurilands,174.65442,-36.93205
Kaurilands,174.65846,-36.92518
Kaurilands,174.65421,-36.92268
Kaurilands,174.65232,-36.93567
Kaurilands,174.65724,-36.93564
Kaurilands,174.65548,-36.9233
Kaurilands,174.65512,-36.92318
Kaurilands,174.65547,-36.93795
Kaurilands,174.65337,-36.92978
Kaurilands,174.65765,-36.92629
Kaurilands,174.65384,-36.92834
Kaurilands,174.65268,-36.93718
Kaurilands,174.65945,-36.92137
Kaurilands,174.65377,-36.93532
Kaurilands,174.65626,-36.92624
Kaurilands,174.65349,-36.93551
Kaurilands,174.65568,-36.9266
Kaurilands,174.65744,-36.92264
Kaurilands,174.65649,-36.92209
Kaurilands,174.65202,-36.9329
Kaurilands,174.65369,-36.92552
Kaurilands,174.65529,-36.92696
Kaurilands,174.66063,-36.92592
Kaurilands,174.66187,-36.92391
Kaurilands,174.65411,-36.93399
Kaurilands,174.66019,-36.93037
Kaurilands,174.65204,-36.93734
Kaurilands,174.6595,-36.93252
Kaurilands,174.65201,-36.93504
Kaurilands,174.65297,-36.92425
Kaurilands,174.65867,-36.92795
Kaurilands,174.65251,-36.93107
Kaurilands,174.65363,-36.93248
Kaurilands,174.65416,-36.92299
Kaurilands,174.65989,-36.92828
Kaurilands,174.65339,-36.92355
Kaurilands,174.65969,-36.9249
Kaurilands,174.65942,-36.933
Kaurilands,174.65924,-36.93087
Kaurilands,174.65795,-36.93545
Kaurilands,174.65434,-36.93788
Kaurilands,174.65853,-36.92895
Kaurilands,174.65979,-36.93062
Kaurilands,174.65174,-36.92497
Kaurilands,174.65304,-36.92743
Kaurilands,174.65927,-36.92873
Kaurilands,174.65906,-36.92599
Kaurilands,174.65817,-36.9299
Kaurilands,174.65969,-36.92153
Kaurilands,174.6584,-36.92188
Kaurilands,174.65744,-36.93129
Kaurilands,174.65381,-36.93817
Kaurilands,174.66039,-36.92297
Kaurilands,174.65295,-36.93581
Kaurilands,174.65611,-36.92296
Kaurilands,174.65654,-36.93597
Kaurilands,174.65216,-36.93717
Kaurilands,174.65649,-36.93142
Kaurilands,174.65416,-36.93436
Kaurilands,174.65855,-36.9315
Kaurilands,174.65445,-36.92916
Kaurilands,174.65751,-36.92642
Kaurilands,174.6581,-36.93437
Kaurilands,174.65347,-36.9261
Kaurilands,174.66138,-36.92647
Kaurilands,174.65934,-36.93319
Kaurilands,174.65917,-36.92975
Kaurilands,174.65038,-36.93691
Kaurilands,174.65155,-36.93757
Fruitvale,174.67493,-36.91616
Fruitvale,174.67072,-36.91659
Fruitvale,174.67209,-36.92087
Fruitvale,174.66861,-36.92142
Fruitvale,174.66941,-36.91955
Fruitvale,174.67234,-36.91739
Fruitvale,174.66589,-36.91562
Fruitvale,174.68013,-36.91528
Fruitvale,174.67321,-36.91225
Fruitvale,174.66642,-36.91435
Fruitvale,174.67618,-36.91312
Fruitvale,174.67159,-36.91999
Fruitvale,174.67001,-36.91757
Fruitvale,174.67567,-36.91453
Fruitvale,174.67669,-36.91691
Fruitvale,174.67403,-36.91507
Fruitvale,174.6714,-36.91276
Fruitvale,174.67696,-36.9144
Fruitvale,174.67646,-36.91284
Fruitvale,174.67342,-36.91647
Fruitvale,174.68056,-36.91459
Fruitvale,174.66526,-36.91642
Fruitvale,174.67339,-36.91682
Fruitvale,174.67192,-36.91902
Fruitvale,174.67194,-36.91582
Fruitvale,174.67019,-36.91207
Fruitvale,174.67527,-36.9114
Fruitvale,174.66415,-36.91709
Fruitvale,174.66495,-36.91797
Fruitvale,174.66684,-36.91652
Fruitvale,174.6694,-36.91347
Fruitvale,174.66834,-36.91539
Fruitvale,174.67883,-36.91734
Fruitvale,174.67771,-36.91636
Fruitvale,174.66675,-36.91941
Fruitvale,174.66803,-36.9188
Fruitvale,174.67454,-36.91327
Fruitvale,174.66447,-36.91781
Fruitvale,174.6754,-36.91418
Fruitvale,174.67293,-36.9177
Fruitvale,174.67694,-36.91343
Fruitvale,174.67459,-36.91862
Fruitvale,174.67419,-36.91711
Fruitvale,174.66859,-36.91781
Fruitvale,174.67237,-36.91637
Fruitvale,174.67072,-36.91879
Fruitvale,174.67429,-36.91519
Fruitvale,174.67096,-36.91445
Fruitvale,174.67355,-36.91545
Fruitvale,174.67972,-36.91415
Fruitvale,174.66955,-36.92098
Fruitvale,174.673,-36.91143
Fruitvale,174.67806,-36.91432
Fruitvale,174.67141,-36.91722
Fruitvale,174.67232,-36.91626
Fruitvale,174.67326,-36.91544
Fruitvale,174.6696,-36.91879
Fruitvale,174.66816,-36.91516
Fruitvale,174.66867,-36.91205
Fruitvale,174.67567,-36.91328
Fruitvale,174.67203,-36.92157
Fruitvale,174.66904,-36.91499
Fruitvale,174.68043,-36.91489
Fruitvale,174.67594,-36.91924
Fruitvale,174.66699,-36.91648
Fruitvale,174.67686,-36.91335
Fruitvale,174.67178,-36.92119
Fruitvale,174.668,-36.9127
Fruitvale,174.66987,-36.91295
Fruitvale,174.67348,-36.9209
Fruitvale,174.66916,-36.91209
Fruitvale,174.66765,-36.91387
Fruitvale,174.6764,-36.91451
Fruitvale,174.6763,-36.91786
Fruitvale,174.6803,-36.91462
Fruitvale,174.67347,-36.91602
Fruitvale,174.67182,-36.92144
Fruitvale,174.67456,-36.91967
Fruitvale,174.67546,-36.91365
Fruitvale,174.67712,-36.91764
Fruitvale,174.67495,-36.91226
Fruitvale,174.68049,-36.914
Fruitvale,174.66877,-36.91957
Fruitvale,174.66426,-36.91715
Fruitvale,174.67472,-36.91436
Fruitvale,174.6718,-36.91271
Fruitvale,174.67203,-36.92095
Fruitvale,174.67284,-36.9201
Fruitvale,174.67113,-36.92059
Fruitvale,174.67703,-36.91823
Fruitvale,174.67453,-36.91278
Fruitvale,174.66951,-36.91612
Fruitvale,174.6687,-36.91575
Fruitvale,174.66739,-36.91751
Fruitvale,174.66765,-36.9172
Fruitvale,174.67144,-36.91875
Fruitvale,174.67331,-36.91413
Fruitvale,174.66642,-36.91733
Fruitvale,174.67903,-36.91542
Fruitvale,174.66942,-36.91613
Muriwai Valley,174.46102,-36.80636
Muriwai Valley,174.47915,-36.81648
Muriwai Valley,174.49834,-36.82526
Muriwai Valley,174.46129,-36.81334
Muriwai Valley,174.43792,-36.83444
Muriwai Valley,174.42811,-36.81018
Muriwai Valley,174.45696,-36.80425
Muriwai Valley,174.42818,-36.81682
Muriwai Valley,174.45361,-36.81754
Muriwai Valley,174.46803,-36.81875
Muriwai Valley,174.44605,-36.80849
Muriwai Valley,174.44881,-36.86341
Muriwai Valley,174.44223,-36.80914
Muriwai Valley,174.47193,-36.81368
Muriwai Valley,174.45443,-36.81131
Muriwai Valley,174.44021,-36.84176
Muriwai Valley,174.44958,-36.87252
Muriwai Valley,174.43401,-36.81148
Muriwai Valley,174.44409,-36.82928
Muriwai Valley,174.47077,-36.81409
Muriwai Valley,174.45634,-36.82662
Muriwai Valley,174.47606,-36.81675
Muriwai Valley,174.45236,-36.86136
Muriwai Valley,174.46776,-36.80791
Muriwai Valley,174.45146,-36.80445
Muriwai Valley,174.50877,-36.83525
Muriwai Valley,174.44749,-36.86449
Muriwai Valley,174.439,-36.85924
Muriwai Valley,174.45703,-36.83051
Muriwai Valley,174.47124,-36.82333
Muriwai Valley,174.43609,-36.8649
Muriwai Valley,174.4479,-36.86579
Muriwai Valley,174.4349,-36.81178
Muriwai Valley,174.49022,-36.83441
Muriwai Valley,174.46591,-36.84074
Muriwai Valley,174.51151,-36.82739
Muriwai Valley,174.46018,-36.84318
Muriwai Valley,174.50628,-36.82981
Muriwai Valley,174.48446,-36.82455
Muriwai Valley,174.45352,-36.82106
Muriwai Valley,174.45636,-36.81332
Muriwai Valley,174.46298,-36.81865
Muriwai Valley,174.46085,-36.81254
Muriwai Valley,174.47361,-36.83327
Muriwai Valley,174.45531,-36.80814
Muriwai Valley,174.51063,-36.83277
Muriwai Valley,174.44011,-36.86023
Muriwai Valley,174.49782,-36.83194
Muriwai Valley,174.47275,-36.80358
Muriwai Valley,174.47993,-36.82226
Muriwai Valley,174.47197,-36.83436
Muriwai Valley,174.44616,-36.8198
Muriwai Valley,174.47022,-36.80223
Muriwai Valley,174.45597,-36.84706
Muriwai Valley,174.43989,-36.83773
Muriwai Valley,174.45341,-36.82629
Muriwai Valley,174.44554,-36.86864
Muriwai Valley,174.49477,-36.82261
Muriwai Valley,174.45509,-36.84489
Muriwai Valley,174.46185,-36.81135
Muriwai Valley,174.43897,-36.8281
Muriwai Valley,174.49504,-36.8095
Muriwai Valley,174.47282,-36.81698
Muriwai Valley,174.4798,-36.82394
Muriwai Valley,174.4753,-36.81484
Muriwai Valley,174.51158,-36.82612
Muriwai Valley,174.45032,-36.80814
Muriwai Valley,174.47123,-36.82079
Muriwai Valley,174.45276,-36.82056
Muriwai Valley,174.44021,-36.87058
Muriwai Valley,174.46072,-36.80332
Muriwai Valley,174.45931,-36.83105
Muriwai Valley,174.43252,-36.85178
Muriwai Valley,174.42992,-36.84274
Muriwai Valley,174.43477,-36.83379
Muriwai Valley,174.43527,-36.86573
Muriwai Valley,174.4568,-36.83864
Muriwai Valley,174.46268,-36.80076
Muriwai Valley,174.47385,-36.81281
Muriwai Valley,174.44903,-36.8155
Muriwai Valley,174.45129,-36.8356
Muriwai Valley,174.48803,-36.82579
Muriwai Valley,174.45011,-36.87071
Muriwai Valley,174.4358,-36.82956
Muriwai Valley,174.51115,-36.83502
Muriwai Valley,174.44408,-36.81905
Muriwai Valley,174.47523,-36.80903
Muriwai Valley,174.47497,-36.81675
Muriwai Valley,174.47041,-36.81642
Muriwai Valley,174.42884,-36.81043
Muriwai Valley,174.50685,-36.82931
Muriwai Valley,174.46791,-36.82229
Muriwai Valley,174.47176,-36.82392
Muriwai Valley,174.45912,-36.81379
Muriwai Valley,174.44201,-36.86374
Muriwai Valley,174.44462,-36.85387
Muriwai Valley,174.44875,-36.8509
Muriwai Valley,174.44918,-36.82642
Muriwai Valley,174.45065,-36.83675
Muriwai Valley,174.47046,-36.79951
Mission Heights,174.92873,-36.95723
Mission Heights,174.93263,-36.95551
Mission Heights,174.9347,-36.95529
Mission Heights,174.93179,-36.95626
Mission Heights,174.9311,-36.96139
Mission Heights,174.93861,-36.96102
Mission Heights,174.93406,-36.95762
Mission Heights,174.93089,-36.95944
Mission Heights,174.93233,-36.95527
Mission Heights,174.93753,-36.95765
Mission Heights,174.93088,-36.95948
Mission Heights,174.93319,-36.96064
Mission Heights,174.93108,-36.95393
Mission Heights,174.93729,-36.96087
Mission Heights,174.93232,-36.95819
Mission Heights,174.93613,-36.96091
Mission Heights,174.93072,-36.95628
Mission Heights,174.93359,-36.95464
Mission Heights,174.92874,-36.95557
Mission Heights,174.93477,-36.95572
Mission Heights,174.931,-36.95863
Mission Heights,174.93793,-36.95841
Mission Heights,174.93224,-36.9595
Mission Heights,174.93746,-36.95707
Mission Heights,174.93745,-36.95971
Mission Heights,174.93146,-36.95681
Mission Heights,174.9327,-36.95785
Mission Heights,174.93405,-36.96016
Mission Heights,174.93237,-36.9603
Mission Heights,174.93084,-36.95411
Mission Heights,174.93502,-36.95476
Mission Heights,174.92735,-36.95932
