2013 area unit name,WGS84 longitude of a sample point in the area unit,WGS84 latitude of sample point
Newlands North,174.81226,-41.22998
Newlands North,174.81713,-41.22492
Newlands North,174.82659,-41.22235
Newlands North,174.81517,-41.22494
Newlands North,174.82507,-41.2212
Newlands North,174.81625,-41.22311
Newlands North,174.81237,-41.22966
Newlands North,174.82653,-41.22253
Newlands North,174.81803,-41.22553
Newlands North,174.81626,-41.2258
Newlands North,174.81942,-41.22359
Newlands North,174.81699,-41.22711
Newlands North,174.82677,-41.22023
Newlands North,174.81193,-41.23042
Newlands North,174.83079,-41.22077
Newlands North,174.81502,-41.22888
Newlands North,174.82615,-41.22106
Newlands North,174.81721,-41.22799
Newlands North,174.81325,-41.22667
Newlands North,174.81565,-41.22393
Newlands North,174.81456,-41.22386
Newlands North,174.81912,-41.2231
Newlands North,174.81399,-41.22524
Newlands North,174.8246,-41.22249
Newlands North,174.81398,-41.2302
Newlands North,174.82616,-41.22073
Newlands North,174.81465,-41.22362
Newlands North,174.82622,-41.22057
Newlands North,174.82575,-41.22112
Newlands North,174.81562,-41.2288
Newlands North,174.81004,-41.23045
Newlands North,174.82799,-41.21985
Newlands North,174.81097,-41.23042
Newlands North,174.81096,-41.23041
Newlands North,174.81276,-41.22728
Newlands North,174.81537,-41.22752
Newlands North,174.81464,-41.22333
Newlands North,174.81599,-41.22695
Newlands North,174.81305,-41.23085
Newlands North,174.81859,-41.22513
Newlands North,174.81757,-41.22721
Newlands North,174.82845,-41.22097
Newlands North,174.81029,-41.2301
Newlands North,174.81872,-41.22541
Newlands North,174.81654,-41.22466
Newlands North,174.81625,-41.22398
Newlands North,174.82788,-41.22174
Newlands North,174.81456,-41.22544
Newlands North,174.81307,-41.23056
Newlands North,174.81201,-41.23053
Newlands North,174.81663,-41.22867
Newlands North,174.81319,-41.23042
Newlands North,174.81363,-41.22402
Newlands North,174.8201,-41.22425
Upper Hutt Central,175.06645,-41.12167
Upper Hutt Central,175.06611,-41.12307
Upper Hutt Central,175.07228,-41.12302
Upper Hutt Central,175.06847,-41.12541
Upper Hutt Central,175.07056,-41.12518
Upper Hutt Central,175.06814,-41.12345
Upper Hutt Central,175.07108,-41.12224
Upper Hutt Central,175.06779,-41.12271
Upper Hutt Central,175.0746,-41.12174
Upper Hutt Central,175.07201,-41.12296
Upper Hutt Central,175.07197,-41.12232
Upper Hutt Central,175.07053,-41.12208
Upper Hutt Central,175.06705,-41.12577
Upper Hutt Central,175.06641,-41.12518
Upper Hutt Central,175.06918,-41.12341
Upper Hutt Central,175.07211,-41.12498
Upper Hutt Central,175.07254,-41.12345
Upper Hutt Central,175.06927,-41.12638
Upper Hutt Central,175.07199,-41.12146
Upper Hutt Central,175.07218,-41.12472
Upper Hutt Central,175.06939,-41.12095
Upper Hutt Central,175.07081,-41.12148
Upper Hutt Central,175.06851,-41.12292
Upper Hutt Central,175.07158,-41.12226
Upper Hutt Central,175.0701,-41.12157
Upper Hutt Central,175.06852,-41.12556
Upper Hutt Central,175.06641,-41.12268
Upper Hutt Central,175.0689,-41.12675
Upper Hutt Central,175.0665,-41.12246
Upper Hutt Central,175.06963,-41.12288
Upper Hutt Central,175.07022,-41.12136
Upper Hutt Central,175.06915,-41.12281
Upper Hutt Central,175.07011,-41.12488
Upper Hutt Central,175.06919,-41.12325
Upper Hutt Central,175.07034,-41.1235
Upper Hutt Central,175.06875,-41.12336
Upper Hutt Central,175.071,-41.12235
Upper Hutt Central,175.0686,-41.12642
Upper Hutt Central,175.07237,-41.12363
Upper Hutt Central,175.07103,-41.12159
Upper Hutt Central,175.0687,-41.12256
Upper Hutt Central,175.06707,-41.12568
Upper Hutt Central,175.07245,-41.12439
Upper Hutt Central,175.07063,-41.12267
Upper Hutt Central,175.06924,-41.12132
Upper Hutt Central,175.06743,-41.12482
Upper Hutt Central,175.0712,-41.12404
Upper Hutt Central,175.06961,-41.12416
Upper Hutt Central,175.07109,-41.12274
Upper Hutt Central,175.07287,-41.12202
Upper Hutt Central,175.06926,-41.12253
Upper Hutt Central,175.07212,-41.12203
Upper Hutt Central,175.0702,-41.1258
Upper Hutt Central,175.07113,-41.12201
Upper Hutt Central,175.06783,-41.12316
Upper Hutt Central,175.06756,-41.12213
Upper Hutt Central,175.06891,-41.12457
Upper Hutt Central,175.0678,-41.12118
Upper Hutt Central,175.07281,-41.12285
Upper Hutt Central,175.07493,-41.12317
Upper Hutt Central,175.07053,-41.12094
Upper Hutt Central,175.06839,-41.12205
Upper Hutt Central,175.06998,-41.12629
Upper Hutt Central,175.07105,-41.12272
Upper Hutt Central,175.0694,-41.12119
Upper Hutt Central,175.06683,-41.12189
Upper Hutt Central,175.0661,-41.12639
Upper Hutt Central,175.06634,-41.12458
Upper Hutt Central,175.07314,-41.12175
Upper Hutt Central,175.0737,-41.12289
Upper Hutt Central,175.06986,-41.12521
Upper Hutt Central,175.06888,-41.1267
Upper Hutt Central,175.06692,-41.12493
Upper Hutt Central,175.0711,-41.12488
Upper Hutt Central,175.06858,-41.12258
Upper Hutt Central,175.07122,-41.12542
Upper Hutt Central,175.06963,-41.12603
Upper Hutt Central,175.07335,-41.12222
Upper Hutt Central,175.0659,-41.12531
Upper Hutt Central,175.07087,-41.12552
Upper Hutt Central,175.07189,-41.12412
Upper Hutt Central,175.06804,-41.12565
Upper Hutt Central,175.06934,-41.12493
Upper Hutt Central,175.07116,-41.12097
Upper Hutt Central,175.07091,-41.12185
Upper Hutt Central,175.06763,-41.12389
Upper Hutt Central,175.06687,-41.12336
Upper Hutt Central,175.06814,-41.12586
Upper Hutt Central,175.06651,-41.12633
Upper Hutt Central,175.06919,-41.12149
Upper Hutt Central,175.06702,-41.12553
Upper Hutt Central,175.06781,-41.12324
Upper Hutt Central,175.06782,-41.12529
Upper Hutt Central,175.07104,-41.12354
Upper Hutt Central,175.06711,-41.12407
Upper Hutt Central,175.07059,-41.1248
Upper Hutt Central,175.06844,-41.12215
Upper Hutt Central,175.07014,-41.12463
Upper Hutt Central,175.07316,-41.12408
Upper Hutt Central,175.06985,-41.1245
Otaihanga,175.02303,-40.8822
Otaihanga,175.01384,-40.88181
Otaihanga,175.0117,-40.88385
Otaihanga,175.03706,-40.88777
Otaihanga,175.04717,-40.88304
Otaihanga,175.04834,-40.88613
Otaihanga,175.02204,-40.88053
Otaihanga,175.02366,-40.88796
Otaihanga,175.00616,-40.87371
Otaihanga,175.02937,-40.88656
Otaihanga,175.02623,-40.88657
Otaihanga,175.03487,-40.88309
Otaihanga,175.00394,-40.88748
Otaihanga,175.02296,-40.88383
Otaihanga,175.02698,-40.88836
Otaihanga,175.01934,-40.88594
Otaihanga,175.0358,-40.8878
Otaihanga,175.00912,-40.87738
Otaihanga,175.02376,-40.88511
Otaihanga,175.01143,-40.88929
Otaihanga,175.04644,-40.88265
Otaihanga,175.01091,-40.88397
Otaihanga,175.03344,-40.88851
Otaihanga,175.03553,-40.88074
Otaihanga,175.04328,-40.88504
Otaihanga,175.00823,-40.8738
Otaihanga,175.01708,-40.88085
Otaihanga,175.02849,-40.8892
Otaihanga,175.01636,-40.88134
Otaihanga,175.0118,-40.88578
Otaihanga,175.02801,-40.89075
Otaihanga,175.01397,-40.88609
Otaihanga,175.02333,-40.88764
Otaihanga,175.03245,-40.88907
Otaihanga,175.05658,-40.88398
Otaihanga,175.00782,-40.87341
Otaihanga,175.02684,-40.8816
Otaihanga,175.01341,-40.88498
Otaihanga,175.0189,-40.87985
Otaihanga,175.03324,-40.88091
Otaihanga,175.04592,-40.88686
Otaihanga,175.01593,-40.88394
Otaihanga,175.0201,-40.88238
Otaihanga,175.0156,-40.88606
Otaihanga,175.03346,-40.8795
Otaihanga,175.04519,-40.88359
Otaihanga,175.01704,-40.87764
Otaihanga,175.01407,-40.88103
Otaihanga,175.01976,-40.88009
Otaihanga,175.0094,-40.88169
Otaihanga,175.03454,-40.88553
Otaihanga,175.02947,-40.87775
Otaihanga,175.01761,-40.88514
Otaihanga,175.01851,-40.87918
Otaihanga,175.02516,-40.88102
Otaihanga,175.03037,-40.8912
Otaihanga,175.03128,-40.8896
Otaihanga,175.02214,-40.88865
Otaihanga,175.02478,-40.87942
Otaihanga,175.02884,-40.88686
Otaihanga,175.04991,-40.88316
Otaihanga,175.0332,-40.8758
Otaihanga,175.01009,-40.88167
Otaihanga,175.02666,-40.87773
Otaihanga,175.009,-40.87665
Otaihanga,175.00989,-40.88901
Otaihanga,175.01965,-40.88217
Otaihanga,175.03117,-40.88035
Otaihanga,175.04556,-40.88679
Otaihanga,175.0326,-40.87924
Otaihanga,175.02811,-40.88485
Otaihanga,175.00478,-40.88457
Otaihanga,175.00608,-40.87474
Otaihanga,175.03566,-40.87994
Otaihanga,175.00471,-40.8875
Otaihanga,175.00444,-40.88859
Otaihanga,175.03057,-40.88202
Otaihanga,175.04949,-40.88323
Otaihanga,175.03111,-40.8781
Otaihanga,175.03385,-40.88141
Otaihanga,175.01602,-40.88099
Otaihanga,175.03709,-40.87676
Otaihanga,175.02834,-40.88924
Otaihanga,175.03191,-40.88696
Otaihanga,175.03144,-40.88516
Otaihanga,175.01619,-40.88026
Otaihanga,175.03843,-40.87756
Otaihanga,175.01152,-40.88247
Otaihanga,175.02473,-40.88178
Otaihanga,175.0396,-40.87837
Otaihanga,175.02503,-40.88141
Otaihanga,175.0058,-40.88718
Otaihanga,175.02118,-40.88731
Otaihanga,175.02194,-40.88152
Otaihanga,175.02976,-40.88701
Otaihanga,175.02729,-40.8792
Otaihanga,175.03112,-40.88682
Otaihanga,175.03479,-40.88608
Otaihanga,175.00838,-40.89026
Otaihanga,175.02256,-40.8815
Johnsonville North,174.80294,-41.2129
Johnsonville North,174.80627,-41.21507
Johnsonville North,174.80589,-41.21986
Johnsonville North,174.80327,-41.21795
Johnsonville North,174.80627,-41.21971
Johnsonville North,174.80041,-41.21594
Johnsonville North,174.80344,-41.2141
Johnsonville North,174.79884,-41.2152
Johnsonville North,174.80128,-41.21414
Johnsonville North,174.80691,-41.21984
Johnsonville North,174.80104,-41.21474
Johnsonville North,174.80771,-41.22025
Johnsonville North,174.80062,-41.21627
Johnsonville North,174.80638,-41.21817
Johnsonville North,174.80792,-41.21556
Johnsonville North,174.80338,-41.21351
Johnsonville North,174.80442,-41.21438
Johnsonville North,174.80965,-41.21902
Johnsonville North,174.80336,-41.21958
Johnsonville North,174.80813,-41.21503
Johnsonville North,174.80448,-41.21899
Johnsonville North,174.80233,-41.21664
Johnsonville North,174.80741,-41.21805
Johnsonville North,174.80195,-41.21432
Johnsonville North,174.79986,-41.21479
Johnsonville North,174.8005,-41.21474
Johnsonville North,174.80241,-41.21284
Johnsonville North,174.80737,-41.21557
Johnsonville North,174.79989,-41.21869
Johnsonville North,174.80344,-41.21556
Johnsonville North,174.80071,-41.21847
Johnsonville North,174.80969,-41.21792
Johnsonville North,174.80205,-41.21367
Johnsonville North,174.80257,-41.21651
Johnsonville North,174.80693,-41.21957
Johnsonville North,174.80826,-41.21975
Johnsonville North,174.81035,-41.21845
Johnsonville North,174.80369,-41.21495
Johnsonville North,174.80332,-41.21829
Johnsonville North,174.80981,-41.21714
Johnsonville North,174.80337,-41.21646
Johnsonville North,174.80817,-41.21994
Johnsonville North,174.8035,-41.2184
Johnsonville North,174.80377,-41.21696
Johnsonville North,174.79864,-41.21683
Johnsonville North,174.80803,-41.21887
Johnsonville North,174.8084,-41.22053
Johnsonville North,174.80082,-41.2175
Johnsonville North,174.80021,-41.216
Johnsonville North,174.80658,-41.21797
Johnsonville North,174.80335,-41.21735
Johnsonville North,174.79793,-41.2161
Johnsonville North,174.80147,-41.21442
Johnsonville North,174.80355,-41.2162
Johnsonville North,174.80365,-41.21765
Johnsonville North,174.80506,-41.21723
Johnsonville North,174.80362,-41.21676
Johnsonville North,174.80782,-41.21861
Johnsonville North,174.8098,-41.21615
Johnsonville North,174.79989,-41.21495
Johnsonville North,174.80643,-41.2189
Johnsonville North,174.80662,-41.21558
Johnsonville North,174.80174,-41.21686
Johnsonville North,174.80672,-41.21489
Johnsonville North,174.80295,-41.21549
Johnsonville North,174.80308,-41.21744
Johnsonville North,174.80948,-41.21914
Johnsonville North,174.80392,-41.21927
Johnsonville North,174.80932,-41.21576
Johnsonville North,174.80319,-41.21622
Johnsonville North,174.80823,-41.2154
Johnsonville North,174.80115,-41.21813
Johnsonville North,174.80466,-41.21461
Johnsonville North,174.80881,-41.21598
Johnsonville North,174.80806,-41.21903
Johnsonville North,174.79862,-41.21589
Johnsonville North,174.8075,-41.2151
Johnsonville North,174.80921,-41.21899
Johnsonville North,174.80823,-41.22038
Johnsonville North,174.80824,-41.21775
Johnsonville North,174.80906,-41.21968
Johnsonville North,174.80315,-41.21935
Johnsonville North,174.80465,-41.21708
Johnsonville North,174.80233,-41.21442
Johnsonville North,174.80231,-41.21747
Johnsonville North,174.80525,-41.2151
Johnsonville North,174.80705,-41.21621
Johnsonville North,174.79776,-41.21583
Johnsonville North,174.80351,-41.21561
Johnsonville North,174.80854,-41.21873
Johnsonville North,174.80213,-41.21876
Johnsonville North,174.80776,-41.21637
Johnsonville North,174.80547,-41.21456
Johnsonville North,174.8041,-41.21626
Johnsonville North,174.80175,-41.21852
Johnsonville North,174.80686,-41.21623
Johnsonville North,174.80814,-41.2172
Johnsonville North,174.80282,-41.21606
Johnsonville North,174.80725,-41.2152
Johnsonville North,174.80477,-41.21602
Paparangi,174.82338,-41.21377
Paparangi,174.81509,-41.22007
Paparangi,174.82077,-41.21306
Paparangi,174.8244,-41.2154
Paparangi,174.8187,-41.21691
Paparangi,174.82124,-41.22102
Paparangi,174.82295,-41.22153
Paparangi,174.82272,-41.2125
Paparangi,174.81837,-41.22049
Paparangi,174.82005,-41.21829
Paparangi,174.82448,-41.21807
Paparangi,174.82038,-41.21314
Paparangi,174.82062,-41.22106
Paparangi,174.82354,-41.22012
Paparangi,174.82101,-41.21623
Paparangi,174.81738,-41.22058
Paparangi,174.82784,-41.21823
Paparangi,174.8225,-41.21453
Paparangi,174.8264,-41.21302
Paparangi,174.82173,-41.21817
Paparangi,174.82521,-41.21461
Paparangi,174.8205,-41.21804
Paparangi,174.82285,-41.21466
Paparangi,174.82089,-41.21591
Paparangi,174.82058,-41.22056
Paparangi,174.81982,-41.2199
Paparangi,174.82667,-41.21809
Paparangi,174.8235,-41.21454
Paparangi,174.81899,-41.22013
Paparangi,174.81739,-41.22131
Paparangi,174.82127,-41.21419
Paparangi,174.81936,-41.21681
Paparangi,174.81685,-41.21957
Paparangi,174.8214,-41.21176
Paparangi,174.81667,-41.21893
Paparangi,174.8164,-41.21687
Paparangi,174.81542,-41.21963
Paparangi,174.82645,-41.21882
Paparangi,174.81643,-41.21698
Paparangi,174.81827,-41.21943
Paparangi,174.81644,-41.21813
Paparangi,174.82474,-41.21491
Paparangi,174.82774,-41.21849
Paparangi,174.81657,-41.2207
Paparangi,174.81802,-41.21976
Paparangi,174.82581,-41.21382
Paparangi,174.8247,-41.2147
Paparangi,174.81631,-41.21944
Paparangi,174.82682,-41.21298
Paparangi,174.82078,-41.21844
Paparangi,174.82158,-41.22212
Paparangi,174.82194,-41.21769
Paparangi,174.81839,-41.21966
Paparangi,174.82558,-41.21695
Paparangi,174.8232,-41.21258
Paparangi,174.8286,-41.21935
Paparangi,174.8253,-41.21758
Paparangi,174.82445,-41.21499
Paparangi,174.82511,-41.21537
Paparangi,174.82308,-41.22121
Paparangi,174.82541,-41.2146
Paparangi,174.8218,-41.21386
Paparangi,174.81973,-41.21698
Paparangi,174.82176,-41.21785
Paparangi,174.82526,-41.2171
Paparangi,174.82027,-41.22081
Paparangi,174.82381,-41.2141
Paparangi,174.82157,-41.22051
Paparangi,174.82009,-41.21554
Paparangi,174.82819,-41.21819
Paparangi,174.82336,-41.2163
Paparangi,174.8208,-41.22221
Paparangi,174.81954,-41.22157
Paparangi,174.82259,-41.21446
Paparangi,174.82317,-41.21738
Paparangi,174.82466,-41.21283
Paparangi,174.81883,-41.22124
Paparangi,174.82378,-41.21912
Paparangi,174.82291,-41.21322
Paparangi,174.81642,-41.22022
Paparangi,174.82013,-41.21349
Paparangi,174.82305,-41.21716
Paparangi,174.82108,-41.21216
Paparangi,174.82396,-41.21708
Paparangi,174.82564,-41.21549
Paparangi,174.82381,-41.21472
Paparangi,174.82417,-41.21349
Paparangi,174.82303,-41.21829
Paparangi,174.81794,-41.22082
Paparangi,174.81851,-41.2204
Paparangi,174.81946,-41.21803
Paparangi,174.81854,-41.21762
Paparangi,174.82709,-41.21866
Paparangi,174.82207,-41.21591
Paparangi,174.81973,-41.21663
Paparangi,174.82473,-41.21472
Paparangi,174.82439,-41.21736
Paparangi,174.82558,-41.21731
Paparangi,174.82455,-41.21659
Paparangi,174.82574,-41.21836
Mt Victoria West,174.79515,-41.29466
Mt Victoria West,174.79667,-41.29265
Mt Victoria West,174.7858,-41.29664
Mt Victoria West,174.784,-41.30374
Mt Victoria West,174.78843,-41.29268
Mt Victoria West,174.78992,-41.29914
Mt Victoria West,174.78788,-41.29684
Mt Victoria West,174.78531,-41.29787
Mt Victoria West,174.78936,-41.2959
Mt Victoria West,174.78953,-41.30217
Mt Victoria West,174.79399,-41.29467
Mt Victoria West,174.78481,-41.29627
Mt Victoria West,174.79282,-41.29756
Mt Victoria West,174.78683,-41.30363
Mt Victoria West,174.79425,-41.2953
Mt Victoria West,174.78324,-41.30138
Mt Victoria West,174.78258,-41.30255
Mt Victoria West,174.78804,-41.29889
Mt Victoria West,174.7843,-41.29379
Mt Victoria West,174.78897,-41.29988
Mt Victoria West,174.78649,-41.29488
Mt Victoria West,174.78614,-41.29995
Mt Victoria West,174.78447,-41.29944
Mt Victoria West,174.78701,-41.30398
Mt Victoria West,174.796,-41.29414
Mt Victoria West,174.79086,-41.30018
Mt Victoria West,174.79192,-41.29732
Mt Victoria West,174.78461,-41.30206
Mt Victoria West,174.78448,-41.29883
Mt Victoria West,174.78867,-41.29554
Mt Victoria West,174.79193,-41.29772
Mt Victoria West,174.78429,-41.30419
Mt Victoria West,174.79076,-41.29384
Mt Victoria West,174.78651,-41.29524
Mt Victoria West,174.79075,-41.29322
Mt Victoria West,174.78486,-41.2957
Mt Victoria West,174.78306,-41.30372
Mt Victoria West,174.78703,-41.29187
Mt Victoria West,174.7819,-41.30051
Mt Victoria West,174.78809,-41.29281
Mt Victoria West,174.78639,-41.29319
Mt Victoria West,174.79118,-41.29566
Mt Victoria West,174.79122,-41.29619
Mt Victoria West,174.79153,-41.29369
Mt Victoria West,174.79137,-41.29874
Mt Victoria West,174.79005,-41.29425
Mt Victoria West,174.78886,-41.2929
Mt Victoria West,174.78862,-41.30331
Mt Victoria West,174.78661,-41.29904
Mt Victoria West,174.78898,-41.29926
Mt Victoria West,174.78619,-41.2994
Mt Victoria West,174.78835,-41.2984
Mt Victoria West,174.7921,-41.29643
Mt Victoria West,174.7887,-41.29553
Mt Victoria West,174.78266,-41.30327
Mt Victoria West,174.78894,-41.30212
Mt Victoria West,174.78876,-41.29301
Mt Victoria West,174.79481,-41.29506
Mt Victoria West,174.78666,-41.2942
Mt Victoria West,174.79703,-41.29305
Mt Victoria West,174.78657,-41.29374
Mt Victoria West,174.79319,-41.2978
Mt Victoria West,174.79103,-41.29979
Mt Victoria West,174.7893,-41.30288
Mt Victoria West,174.78333,-41.30087
Mt Victoria West,174.79226,-41.29702
Mt Victoria West,174.78171,-41.30321
Mt Victoria West,174.78853,-41.30635
Mt Victoria West,174.79046,-41.29542
Mt Victoria West,174.78514,-41.29578
Mt Victoria West,174.7873,-41.29362
Mt Victoria West,174.79394,-41.29379
Mt Victoria West,174.78982,-41.29354
Mt Victoria West,174.7915,-41.29403
Mt Victoria West,174.78428,-41.29468
Mt Victoria West,174.78689,-41.29563
Mt Victoria West,174.78838,-41.29601
Mt Victoria West,174.78207,-41.30111
Mt Victoria West,174.78323,-41.3016
Mt Victoria West,174.78756,-41.29469
Mt Victoria West,174.78263,-41.30139
Mt Victoria West,174.78896,-41.30038
Mt Victoria West,174.78439,-41.30275
Mt Victoria West,174.78946,-41.29226
Mt Victoria West,174.78728,-41.2954
Mt Victoria West,174.78842,-41.3047
Mt Victoria West,174.78985,-41.30066
Mt Victoria West,174.78955,-41.297
Mt Victoria West,174.78447,-41.30503
Mt Victoria West,174.79192,-41.295
Mt Victoria West,174.79321,-41.29468
Mt Victoria West,174.78656,-41.29928
Mt Victoria West,174.78838,-41.30484
Mt Victoria West,174.78658,-41.29697
Mt Victoria West,174.79129,-41.29489
Mt Victoria West,174.79252,-41.29618
Mt Victoria West,174.79405,-41.29459
Mt Victoria West,174.79209,-41.29373
Mt Victoria West,174.79194,-41.29393
Mt Victoria West,174.78272,-41.30474
Adelaide,174.78061,-41.31059
Adelaide,174.77991,-41.3103
Adelaide,174.77948,-41.30639
Adelaide,174.77843,-41.30756
Adelaide,174.77895,-41.30952
Adelaide,174.7803,-41.30543
Adelaide,174.787,-41.30875
Adelaide,174.78209,-41.30907
Adelaide,174.78325,-41.30968
Adelaide,174.78772,-41.30782
Adelaide,174.78724,-41.30736
Adelaide,174.78359,-41.30549
Adelaide,174.78381,-41.31006
Adelaide,174.78062,-41.30377
Adelaide,174.78284,-41.30653
Adelaide,174.78002,-41.3046
Adelaide,174.7801,-41.30735
Adelaide,174.78404,-41.30577
Adelaide,174.7787,-41.30376
Adelaide,174.77831,-41.30393
Adelaide,174.77892,-41.30509
Adelaide,174.78662,-41.30751
Adelaide,174.78128,-41.30451
Adelaide,174.78732,-41.30696
Adelaide,174.78144,-41.3045
Adelaide,174.78264,-41.30821
Adelaide,174.78431,-41.30583
Adelaide,174.7841,-41.30673
Adelaide,174.78346,-41.30921
Adelaide,174.78704,-41.30939
Adelaide,174.7862,-41.30776
Adelaide,174.78007,-41.30946
Adelaide,174.78487,-41.3057
Adelaide,174.7828,-41.30968
Adelaide,174.78356,-41.30994
Adelaide,174.77968,-41.30221
Adelaide,174.77814,-41.30571
Adelaide,174.78034,-41.30863
Adelaide,174.78212,-41.30556
Adelaide,174.7856,-41.30936
Adelaide,174.7826,-41.30891
Adelaide,174.78763,-41.30804
Adelaide,174.77934,-41.30798
Adelaide,174.78361,-41.30712
Adelaide,174.77879,-41.3058
Adelaide,174.78601,-41.30915
Adelaide,174.77858,-41.30812
Adelaide,174.77768,-41.30469
Adelaide,174.7798,-41.31068
Adelaide,174.78647,-41.30729
Adelaide,174.78004,-41.30412
Adelaide,174.77959,-41.30752
Adelaide,174.78554,-41.30617
Adelaide,174.78382,-41.3094
Adelaide,174.77902,-41.31039
Adelaide,174.78369,-41.30658
Adelaide,174.78052,-41.3083
Adelaide,174.77738,-41.30619
Adelaide,174.78333,-41.30861
Adelaide,174.78666,-41.30622
Adelaide,174.78569,-41.30653
Adelaide,174.78532,-41.30632
Adelaide,174.77817,-41.30695
Adelaide,174.78751,-41.30688
Adelaide,174.78274,-41.31019
Adelaide,174.78568,-41.30834
Adelaide,174.78195,-41.30745
Adelaide,174.78048,-41.30417
Adelaide,174.78595,-41.30585
Adelaide,174.78746,-41.30634
Adelaide,174.77892,-41.30559
Adelaide,174.78691,-41.30696
Adelaide,174.78051,-41.30358
Adelaide,174.78624,-41.30745
Adelaide,174.77902,-41.30599
Adelaide,174.78047,-41.30645
Adelaide,174.78531,-41.30903
Adelaide,174.78593,-41.30727
Adelaide,174.78204,-41.30854
Adelaide,174.78643,-41.30651
Adelaide,174.7794,-41.30776
Adelaide,174.77815,-41.30759
Adelaide,174.7787,-41.30654
Adelaide,174.78682,-41.30752
Adelaide,174.78182,-41.30891
Adelaide,174.78005,-41.30342
Adelaide,174.78361,-41.30615
Adelaide,174.78324,-41.30608
Adelaide,174.78044,-41.30752
Adelaide,174.78318,-41.30658
Adelaide,174.77753,-41.30557
Adelaide,174.78089,-41.31016
Adelaide,174.78217,-41.30906
Adelaide,174.7855,-41.30564
Adelaide,174.78755,-41.30922
Adelaide,174.77836,-41.30532
Adelaide,174.78152,-41.30462
Adelaide,174.78477,-41.30541
Adelaide,174.78219,-41.30727
Adelaide,174.78821,-41.30668
Churton Park South,174.80857,-41.21343
Churton Park South,174.80977,-41.20996
Churton Park South,174.80746,-41.21156
Churton Park South,174.79924,-41.21082
Churton Park South,174.81204,-41.21438
Churton Park South,174.81128,-41.2088
Churton Park South,174.80609,-41.21438
Churton Park South,174.81657,-41.20875
Churton Park South,174.80736,-41.21398
Churton Park South,174.79582,-41.21424
Churton Park South,174.80509,-41.20784
Churton Park South,174.81581,-41.20787
Churton Park South,174.80901,-41.21172
Churton Park South,174.81259,-41.21512
Churton Park South,174.80431,-41.21393
Churton Park South,174.81288,-41.20917
Churton Park South,174.8079,-41.21034
Churton Park South,174.80552,-41.21325
Churton Park South,174.79884,-41.20948
Churton Park South,174.80937,-41.2093
Churton Park South,174.80248,-41.21265
Churton Park South,174.79962,-41.20911
Churton Park South,174.80762,-41.21033
Churton Park South,174.80785,-41.21016
Churton Park South,174.80284,-41.20837
Churton Park South,174.80601,-41.20892
Churton Park South,174.80241,-41.20731
Churton Park South,174.80311,-41.20667
Churton Park South,174.80854,-41.21006
Churton Park South,174.8052,-41.21
Churton Park South,174.80202,-41.21025
Churton Park South,174.81245,-41.21276
Churton Park South,174.80851,-41.20918
Churton Park South,174.79886,-41.20955
Churton Park South,174.8109,-41.2089
Churton Park South,174.81288,-41.21178
Churton Park South,174.80573,-41.20876
Churton Park South,174.79627,-41.21412
Churton Park South,174.80611,-41.20827
Churton Park South,174.80007,-41.20784
Churton Park South,174.79835,-41.21247
Churton Park South,174.79969,-41.21003
Churton Park South,174.81173,-41.20863
Churton Park South,174.80525,-41.20981
Churton Park South,174.79953,-41.20986
Churton Park South,174.80548,-41.20904
Churton Park South,174.79942,-41.21265
Churton Park South,174.79914,-41.2106
Churton Park South,174.81288,-41.21374
Churton Park South,174.80919,-41.2073
Churton Park South,174.8113,-41.2142
Churton Park South,174.79964,-41.213
Churton Park South,174.79876,-41.21215
Churton Park South,174.80395,-41.20929
Churton Park South,174.80431,-41.21153
Churton Park South,174.80415,-41.2123
Churton Park South,174.80976,-41.21438
Churton Park South,174.81441,-41.21052
Churton Park South,174.80952,-41.2082
Churton Park South,174.80428,-41.21204
Churton Park South,174.81281,-41.2089
Churton Park South,174.8007,-41.21316
Churton Park South,174.812,-41.21354
Churton Park South,174.81196,-41.21038
Churton Park South,174.80037,-41.21273
Churton Park South,174.81095,-41.21375
Churton Park South,174.81462,-41.20823
Churton Park South,174.80926,-41.21235
Churton Park South,174.81345,-41.2088
Churton Park South,174.80185,-41.21024
Churton Park South,174.80998,-41.20809
Churton Park South,174.7978,-41.21036
Churton Park South,174.81587,-41.20737
Churton Park South,174.80358,-41.21364
Churton Park South,174.79752,-41.21197
Churton Park South,174.81369,-41.20779
Churton Park South,174.8118,-41.20787
Churton Park South,174.81062,-41.21191
Churton Park South,174.80953,-41.21424
Churton Park South,174.80594,-41.21171
Churton Park South,174.80963,-41.21131
Churton Park South,174.80005,-41.20836
Churton Park South,174.80816,-41.20722
Churton Park South,174.80914,-41.21117
Churton Park South,174.80328,-41.20753
Churton Park South,174.80649,-41.21417
Churton Park South,174.81446,-41.20771
Churton Park South,174.79696,-41.21378
Churton Park South,174.80583,-41.20917
Churton Park South,174.81127,-41.21422
Churton Park South,174.79956,-41.20551
Churton Park South,174.80911,-41.20973
Churton Park South,174.8003,-41.20681
Churton Park South,174.80023,-41.20701
Churton Park South,174.8135,-41.21066
Churton Park South,174.81442,-41.2105
Churton Park South,174.80406,-41.21152
Churton Park South,174.79687,-41.21338
Churton Park South,174.80755,-41.21157
Churton Park South,174.8139,-41.21182
Papatawa,175.94927,-40.19434
Papatawa,175.89928,-40.2809
Papatawa,175.78188,-40.31139
